"locs","dowry","awps","ps_loc_1","ps_loc_2"
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"Dhanarua Patna",0,0,25.362068,85.133829
"Didarganj Patna",0,0,25.580002,85.254566
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"Dhanarua Patna",0,0,25.362068,85.133829
"Dhanarua Patna",0,0,25.362068,85.133829
"Shastrinagar Patna",0,0,25.61053,85.096876
"Pirbahor Patna",0,0,25.62194,85.155943
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"Hawai Addah Patna",1,0,25.595172,85.091052
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"Dhanarua Patna",0,0,25.362068,85.133829
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"Agamkuan Patna",1,0,25.599999,85.192497
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"Rajeev Nagar Patna",0,0,25.630192,85.092803
"Parsa Bazar Patna",0,0,25.538048,85.110424
"Fatua Patna",0,0,25.509698,85.306844
"Dhanarua Patna",0,0,25.362068,85.133829
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"Maner Patna",1,0,25.646351,84.880334
"Maner Patna",0,0,25.646351,84.880334
"Phulwarisharif Patna",0,0,25.575513,85.073728
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"Saligpur Patna",0,0,25.45885,85.467514
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"Patrakar Nagar Patna",0,0,25.59741,85.154675
"Chowk Patna",0,0,25.59863,85.227347
"Chowk Patna",0,0,25.59863,85.227347
"Dhanarua Patna",1,0,25.362068,85.133829
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"Bakhtiyarpur Patna",0,0,25.455014,85.536353
"Maranchi Patna",1,0,25.355151,85.989455
"Buddha Colony Patna",0,0,25.619904,85.129125
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"Kankarbag Patna",0,0,25.592866,85.160062
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"Alamganj Patna",0,0,25.613587,85.196363
"Kankarbag Patna",0,0,25.592866,85.160062
"Chowk Patna",0,0,25.59863,85.227347
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"Punpun Patna",0,0,25.552085,85.121442
"Sigaudi Patna",0,0,25.294429,84.891636
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
"NA Patna",1,0,25.545707,85.990572
"NA Patna",0,0,25.545707,85.990572
