"district","station","system","Month_Yr","locs","ps_loc_1","ps_loc_2"
"JIND","JIND SADAR",2016-10-06,"2016-10","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2016-10-13,"2016-10","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2016-10-28,"2016-10","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2016-11-10,"2016-11","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2016-12-03,"2016-12","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2017-02-10,"2017-02","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2017-03-06,"2017-03","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2017-03-28,"2017-03","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2017-04-19,"2017-04","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2017-04-24,"2017-04","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2017-04-26,"2017-04","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2017-05-30,"2017-05","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2017-06-04,"2017-06","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2017-06-04,"2017-06","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2017-06-15,"2017-06","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2017-06-23,"2017-06","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2017-07-15,"2017-07","JIND SADAR JIND",29.332925,76.304429
"JIND","JIND SADAR",2017-07-25,"2017-07","JIND SADAR JIND",29.332925,76.304429
"JIND","JULANA",2015-02-07,"2015-02","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-02-08,"2015-02","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-03-15,"2015-03","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-03-21,"2015-03","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-04-07,"2015-04","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-04-14,"2015-04","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-04-26,"2015-04","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-05-09,"2015-05","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-05-10,"2015-05","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-05-28,"2015-05","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-06-16,"2015-06","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-07-14,"2015-07","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-07-20,"2015-07","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-07-23,"2015-07","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-08-01,"2015-08","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-08-17,"2015-08","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-08-26,"2015-08","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-08-27,"2015-08","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-09-14,"2015-09","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-09-23,"2015-09","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-10-17,"2015-10","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-11-16,"2015-11","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-11-28,"2015-11","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-12-03,"2015-12","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2015-12-14,"2015-12","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-01-26,"2016-01","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-01-26,"2016-01","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-02-03,"2016-02","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-02-13,"2016-02","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-02-19,"2016-02","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-03-06,"2016-03","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-03-17,"2016-03","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-03-25,"2016-03","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-04-26,"2016-04","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-04-30,"2016-04","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-05-20,"2016-05","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-06-09,"2016-06","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-06-11,"2016-06","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-06-24,"2016-06","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-07-25,"2016-07","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-07-27,"2016-07","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-07-30,"2016-07","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-08-05,"2016-08","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-08-12,"2016-08","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-08-20,"2016-08","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-08-21,"2016-08","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-08-21,"2016-08","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-08-25,"2016-08","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-08-27,"2016-08","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-09-11,"2016-09","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-09-19,"2016-09","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-10-07,"2016-10","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-10-10,"2016-10","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-11-24,"2016-11","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-12-06,"2016-12","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-12-16,"2016-12","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2016-12-17,"2016-12","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-01-09,"2017-01","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-01-09,"2017-01","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-01-14,"2017-01","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-01-23,"2017-01","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-02-06,"2017-02","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-02-18,"2017-02","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-02-26,"2017-02","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-03-12,"2017-03","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-03-21,"2017-03","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-03-30,"2017-03","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-04-02,"2017-04","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-04-04,"2017-04","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-04-08,"2017-04","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-04-18,"2017-04","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-04-23,"2017-04","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-04-27,"2017-04","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-05-10,"2017-05","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-05-20,"2017-05","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-06-01,"2017-06","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-06-01,"2017-06","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-06-04,"2017-06","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-06-11,"2017-06","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-06-30,"2017-06","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-06-30,"2017-06","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-07-08,"2017-07","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-07-22,"2017-07","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-07-28,"2017-07","JULANA JIND",29.123972,76.401481
"JIND","JULANA",2017-07-29,"2017-07","JULANA JIND",29.123972,76.401481
"JIND","NARWANA CITY",2015-01-30,"2015-01","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-01-31,"2015-01","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-02-14,"2015-02","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-02-28,"2015-02","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-03-13,"2015-03","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-03-21,"2015-03","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-03-23,"2015-03","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-06-03,"2015-06","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-07-10,"2015-07","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-07-14,"2015-07","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-07-27,"2015-07","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-10-15,"2015-10","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-11-27,"2015-11","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-11-28,"2015-11","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-12-03,"2015-12","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2015-12-31,"2015-12","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-01-06,"2016-01","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-04-02,"2016-04","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-04-27,"2016-04","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-05-05,"2016-05","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-05-21,"2016-05","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-06-07,"2016-06","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-06-08,"2016-06","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-06-19,"2016-06","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-07-16,"2016-07","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-08-01,"2016-08","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-08-07,"2016-08","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-08-17,"2016-08","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-09-09,"2016-09","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-10-10,"2016-10","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-10-11,"2016-10","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-10-24,"2016-10","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-11-01,"2016-11","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-11-10,"2016-11","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-12-29,"2016-12","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2016-12-30,"2016-12","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2017-01-18,"2017-01","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2017-01-25,"2017-01","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2017-02-10,"2017-02","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2017-03-17,"2017-03","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2017-04-26,"2017-04","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2017-05-12,"2017-05","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2017-05-19,"2017-05","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2017-06-05,"2017-06","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2017-06-05,"2017-06","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2017-06-21,"2017-06","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2017-07-20,"2017-07","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2017-07-21,"2017-07","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA CITY",2017-07-28,"2017-07","NARWANA CITY JIND",29.594946,76.106734
"JIND","NARWANA SADAR",2015-01-14,"2015-01","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-01-28,"2015-01","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-02-03,"2015-02","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-02-14,"2015-02","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-02-23,"2015-02","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-02-27,"2015-02","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-04-11,"2015-04","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-04-18,"2015-04","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-04-19,"2015-04","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-04-19,"2015-04","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-05-12,"2015-05","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-06-06,"2015-06","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-06-23,"2015-06","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-06-27,"2015-06","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-07-03,"2015-07","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-07-11,"2015-07","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-07-16,"2015-07","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-07-25,"2015-07","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-07-28,"2015-07","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-08-25,"2015-08","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-08-27,"2015-08","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-10-08,"2015-10","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2015-12-16,"2015-12","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-03-11,"2016-03","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-04-04,"2016-04","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-04-07,"2016-04","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-04-10,"2016-04","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-05-03,"2016-05","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-05-05,"2016-05","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-05-11,"2016-05","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-05-27,"2016-05","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-06-19,"2016-06","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-06-24,"2016-06","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-07-19,"2016-07","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-08-13,"2016-08","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-08-14,"2016-08","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-08-15,"2016-08","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-08-18,"2016-08","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-09-13,"2016-09","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-09-28,"2016-09","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-10-02,"2016-10","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-11-01,"2016-11","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-11-14,"2016-11","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-11-16,"2016-11","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2016-12-21,"2016-12","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2017-01-21,"2017-01","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2017-02-01,"2017-02","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2017-02-23,"2017-02","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2017-03-30,"2017-03","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2017-04-07,"2017-04","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2017-04-08,"2017-04","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2017-04-09,"2017-04","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2017-04-17,"2017-04","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2017-04-19,"2017-04","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2017-05-13,"2017-05","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2017-06-16,"2017-06","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2017-07-08,"2017-07","NARWANA SADAR JIND",29.579475,76.146332
"JIND","NARWANA SADAR",2017-07-20,"2017-07","NARWANA SADAR JIND",29.579475,76.146332
"JIND","PILLU KHERA",2015-03-17,"2015-03","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-04-01,"2015-04","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-04-02,"2015-04","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-04-13,"2015-04","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-04-26,"2015-04","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-04-27,"2015-04","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-05-26,"2015-05","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-06-21,"2015-06","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-07-03,"2015-07","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-07-15,"2015-07","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-07-25,"2015-07","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-08-03,"2015-08","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-09-20,"2015-09","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-11-06,"2015-11","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-11-29,"2015-11","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2015-12-15,"2015-12","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2016-06-29,"2016-06","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2016-08-12,"2016-08","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2016-09-15,"2016-09","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2016-09-20,"2016-09","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2016-10-10,"2016-10","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2016-10-18,"2016-10","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2016-10-22,"2016-10","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2016-11-01,"2016-11","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2016-11-04,"2016-11","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2016-12-28,"2016-12","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-02-21,"2017-02","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-03-18,"2017-03","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-03-23,"2017-03","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-03-23,"2017-03","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-04-25,"2017-04","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-05-06,"2017-05","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-05-08,"2017-05","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-05-13,"2017-05","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-05-16,"2017-05","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-05-26,"2017-05","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-06-01,"2017-06","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-06-02,"2017-06","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-06-22,"2017-06","PILLU KHERA JIND",29.376542,76.493329
"JIND","PILLU KHERA",2017-07-08,"2017-07","PILLU KHERA JIND",29.376542,76.493329
"JIND","SAFIDON",2015-01-18,"2015-01","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-01-20,"2015-01","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-01-31,"2015-01","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-02-02,"2015-02","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-02-02,"2015-02","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-02-07,"2015-02","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-02-18,"2015-02","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-02-23,"2015-02","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-02-23,"2015-02","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-02-23,"2015-02","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-02-25,"2015-02","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-03-04,"2015-03","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-03-08,"2015-03","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-03-16,"2015-03","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-03-18,"2015-03","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-03-18,"2015-03","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-03-27,"2015-03","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-04-10,"2015-04","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-04-21,"2015-04","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-04-26,"2015-04","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-04-26,"2015-04","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-05-07,"2015-05","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-05-11,"2015-05","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-05-17,"2015-05","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-05-24,"2015-05","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-05-26,"2015-05","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-05-27,"2015-05","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-05-31,"2015-05","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-06-05,"2015-06","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-06-12,"2015-06","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-06-17,"2015-06","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-06-19,"2015-06","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-06-19,"2015-06","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-06-19,"2015-06","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-06-20,"2015-06","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-06-27,"2015-06","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-06-28,"2015-06","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-07-03,"2015-07","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-07-08,"2015-07","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-07-13,"2015-07","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-07-20,"2015-07","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-07-22,"2015-07","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-07-24,"2015-07","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-07-31,"2015-07","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-08-06,"2015-08","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-08-07,"2015-08","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-08-12,"2015-08","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-08-13,"2015-08","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-08-15,"2015-08","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-08-16,"2015-08","SAFIDON JIND",29.404827,76.667072
"JIND","SAFIDON",2015-08-20,"2015-08","SAFIDON JIND",29.404827,76.667072
